089 01,Hrabovčík
014 01,Hrabové
086 11,Hrabovec
067 01,Hrabovec nad Laborcom
020 01,Hrabovka
913 32,Hrabovka
985 01,Hrabovo
086 06,Hrabské
053 15,Hrabušice
059 71,Hradisko
082 67,Hradisko
090 42,Hradisko
958 54,Hradište
985 25,Hradište
906 12,Hradište pod Vrátnom
072 06,Hradištská Moľva
013 52,Hradná
916 33,Hrádok
916 16,Hrachovište
980 52,Hrachovo
076 03,Hraň
065 22,Hraničné
059 16,Hranovnica
916 14,Hrašné
076 15,Hrčeľ
049 44,Hrhov
076 22,Hriadky
013 41,Hričovské Podhradie
962 05,Hriňová
053 51,Hrišovce
982 62,Hrkáč
936 01,Hrkovce
982 66,Hrlica
985 22,Hrnčiarky
919 35,Hrnčiarovce nad Parnou
916 12,Hrnčiarové
980 13,Hrnčiarska Ves
980 12,Hrnčiarske Zalužany
976 37,Hrochoť
065 45,Hromoš
976 45,Hronec
935 61,Hronovce
976 31,Hronsek
966 11,Hronská Breznica
966 11,Hronská Dúbrava
935 29,Hronské Kľačany
935 27,Hronské Kosihy
966 53,Hronský Beňadik
925 23,Hrubá Borša
916 11,Hrubá Strana
951 25,Hruboňovo
067 23,Hrubov
023 52,Hrubý Buk
903 01,Hrubý Šúr
049 43,Hrušov
076 37,Hrušov
991 42,Hrušov
956 13,Hrušovany
916 11,Hrušové
980 25,Hrušovo
029 52,Hruštín
930 39,Hubice
922 21,Hubina
082 66,Hubošovce
034 91,Hubová
980 50,Hubovo
049 13,Hucín
067 45,Hudcovce
941 44,Hul
059 92,Huncovce
090 03,Hunkovce
076 62,Hunkovce
906 13,Hurbanova Dolina
903 01,Hurbanova Ves
941 50,Hurbanovce
947 01,Hurbanovo
947 03,Hurbanovo
072 51,Husák
022 04,Husarik
985 42,Husiná
086 36,Hutka
027 32,Huty
930 41,Hviezdoslavov
013 56,Hvozdnica
032 31,Hybe
972 45,Chalmová
980 44,Chanava
943 65,Chľaba
985 26,Chladná Studňa
027 55,Chlebnice
067 41,Chlmec
064 01,Chmeľnica
082 15,Chmeľov
086 33,Chmeľová
082 12,Chmeľovec
082 33,Chmiňany
082 33,Chminian. Jakubovany
082 33,Chminianska Nová Ves
951 76,Choča
913 04,Chocholná
072 63,Choňkovce
935 84,Chorvatice
900 25,Chorvátsky Grob
968 01,Chotár
090 21,Chotča
946 31,Chotín
955 01,Chrabrany
980 42,Chrámec
946 54,Chrasť
053 63,Chrasť nad Hornádom
991 08,Chrastince
951 75,Chrašťany
972 32,Chrenovec - Brusno
908 64,Chropov
991 21,Chrťany
922 05,Chtelnica
956 38,Chudá Lehota
982 62,Chvalová
976 81,Chvatimech
906 06,Chvojnica
972 13,Chvojnica
956 33,Chynorany
953 01,Chyzerovce
049 18,Chyžné
900 84,Igram
059 94,Ihľany
967 01,Ihráč
020 01,Ihrište
019 01,Ilava
991 07,Iliašov
053 11,Iliašovce
019 01,Iliavka
969 01,Ilija
946 52,Imeľ
991 21,Imrov Kopec
935 35,Iňa
072 11,Iňačovce
072 64,Inovce
985 26,Ipeľ
985 41,Ipeľka
991 10,Ipeľské Predmostie
935 82,Ipeľské Úľany
935 75,Ipeľský Sokolec
027 53,Istebné
034 83,Ivachnová
038 45,Ivančiná
980 42,Ivanice
985 51,Ivanišovo
900 28,Ivanka pri Dunaji
951 12,Ivanka pri Nitre
913 05,Ivanovce
962 12,Iviny
946 39,Iža
032 23,Ižipovce
076 72,Ižkovce
932 01,Ižop
067 13,Jabloň
900 86,Jablonec
906 32,Jablonica
906 21,Jablonka
053 03,Jablonov
049 43,Jablonov nad Turňou
935 06,Jabloňovce
013 52,Jablonové
900 54,Jablonové
976 34,Jabriková
956 21,Jacovce
930 21,Jahodná
055 61,Jaklovce
083 01,Jakovany
065 12,Jakubany
900 63,Jakubov
082 56,Jakubova Voľa
032 04,Jakubovany
083 01,Jakubovany
090 31,Jakušovce
935 03,Jalakšová
966 11,Jalná
067 61,Jalová
032 21,Jalovec
972 31,Jalovec
922 31,Jalšové
962 41,Jalšovík
033 01,Jamník
053 22,Jamník
980 42,Janice
930 39,Janíky
067 24,Jankovce
900 42,Jánošíková
930 10,Jánošíkovo na Ostrov
976 52,Jánošovka
082 42,Janov
966 24,Janova Lehota
958 44,Janova Ves
086 41,Janovce
925 22,Jánovce
059 13,Jánovce
082 03,Janovík
977 01,Jarabá
065 31,Jarabina
919 43,Jarná
937 01,Jarok
951 48,Jarok
082 63,Jarovnice
018 17,Jasenica
976 75,Jasenie
066 01,Jasenov
072 42,Jasenov
026 01,Jasenová
094 05,Jasenovce
013 19,Jasenové
962 05,Jasenovo
038 22,Jasenovo
029 57,Jasenovská
919 30,Jaslovce
919 30,Jaslovské Bohunice
919 31,Jaslovské Bohunice - Atomová elektráreň
941 34,Jasová
967 01,Jastrabá
930 03,Jastrabie Kračany
094 35,Jastrabie nad Topľou
072 11,Jastrabie pri Michal
962 25,Jašov Vrch
941 10,Jatov
906 05,Javorec
976 53,Javorina
059 56,Javorina
925 01,Javorinka
023 22,Javorová
038 44,Jazernica
916 01,Jazviny
086 36,Jedlinka
951 96,Jedľové Kostoľany
023 55,Jedľovník
951 73,Jelenec
925 23,Jelka
049 16,Jelšava
049 16,Jelšavská Teplica
951 43,Jelšovce
985 32,Jelšovec
072 52,Jenkovce
976 02,Jergaly
935 36,Jesenské
980 02,Jesenské
980 04,Jestice
958 45,Ješkova Ves
059 04,Jezersko
972 25,Ježkova Ves nad Nitricou
049 45,Jovice
072 32,Jovsa
935 57,Jur nad Hronom
089 01,Jurkova Voľa
930 04,Jurová
059 94,Jurské
943 52,Jurský Chlm
094 12,Juskova Voľa
072 05,Kačanov
065 22,Kače
925 92,Kajal
038 22,Kaľamenová
034 82,Kalameny
053 42,Kaľava
962 25,Kalinka
900 43,Kalinkovo
023 02,Kalinov
068 01,Kalinov
985 01,Kalinovo
935 32,Kalná
935 32,Kalná nad Hronom
067 72,Kalná Roztoka
935 32,Kalnica
916 37,Kálnica
087 01,Kalnište
985 31,Kalonda
982 52,Kaloša
072 36,Kaluža
956 12,Kamanová
049 62,Kameňany
934 01,Kamenec
972 44,Kamenec pod Vtáčnikom
082 71,Kamenica
067 83,Kamenica nad Cirochou
943 65,Kamenica nad Hronom
018 54,Kameničany
946 01,Kameničná
943 57,Kamenín
093 03,Kamenná Poruba
013 14,Kamenná Poruba
991 27,Kamenné Kosihy
935 02,Kamenný Chotár
943 58,Kamenný Most
992 01,Kamenný Vrch
067 83,Kamienka
065 32,Kamienka
082 21,Kanaš
972 17,Kanianka
951 24,Kapince
090 01,Kapišová
900 84,Kaplna
076 84,Kapoňa
082 12,Kapušany
079 01,Kapušianske Kľačany
079 01,Kapušianske Vojkovce
018 16,Kardošova Vieska
076 33,Karlov Dvor
038 15,Karlová
067 45,Karná
937 01,Karolína
076 02,Kašov
962 34,Kašova Lehôtka
985 22,Katarínska Huta
018 02,Kátlina
919 55,Kátlovce
908 49,Kátov
053 04,Katúň
945 01,Kava
076 13,Kazimír
013 32,Keblov - Zárieč
946 19,Kéč
090 11,Kečkovce
049 55,Kečovo
941 10,Kendereš
082 01,Kendice
980 45,Kesovce
935 64,Keť
038 45,Kevice
060 01,Kežmarok
059 60,Kežmarské Žľaby
991 06,Kiarov
076 62,Kinčeš
991 22,Kírť
059 12,Kišovce
920 64,Kľačany
956 02,Kľačany
966 11,Kľačany
013 19,Kľače
972 15,Kľačno
034 01,Kľačno
094 21,Kladzany
966 77,Kľak
951 53,Klasov
969 01,Klastava
038 43,Kláštor pod Znievom
958 44,Klátova Nová Ves
053 02,Klčov
919 08,Klčovany
991 10,Kleňany
082 44,Klenov
067 72,Klenová
980 55,Klenovec
018 02,Klieština
023 22,Klin
029 41,Klin
076 31,Klin nad Bodrogom
958 45,Klíž
946 19,Klížska Nemá
958 45,Klížske Hradište
019 01,Klobušice
962 25,Klokoč
023 22,Klokočov
072 36,Klokočov
023 04,Klubina
925 71,Kľučiareň
930 03,Kľúčiarove Kračany
914 41,Kľúčové
930 07,Kľúčovec
053 51,Kluknava
086 22,Kľušov
086 22,Kľušovská Zábava
935 03,Kmeťovce
941 62,Kmeťovo
026 01,Kňažia
049 23,Kobeliarovo
087 01,Kobylnice
086 22,Kobyly
049 35,Koceľovce
980 52,Kociha
972 02,Kocurany
921 01,Kocurice
922 04,Kočín
916 31,Kočovce
086 46,Kochanovce
066 01,Kochanovce
913 05,Kochanovce
956 54,Kochnáč
082 32,Kojatice
082 32,Kojatická Dolina
055 52,Kojšov
985 05,Kokava nad Rimavicou
082 52,Kokošovce
065 11,Kolačkov
958 41,Kolačno
991 09,Koláre
013 54,Kolárovice
946 03,Kolárovo
067 66,Kolbasov
090 31,Kolbovce
072 61,Kolibabovce
951 78,Kolíňany
053 42,Kolinovce
929 01,Kolónia
930 35,Kolónia
943 56,Kolónia
076 42,Kolónia
067 61,Kolonica
941 33,Kolta
072 15,Komanica
093 01,Komárany
962 05,Komárno
086 11,Komárov
073 01,Komárovce
941 06,Komjatice
034 96,Komjatná
941 21,Komoča
976 52,Komov
027 05,Končitá
956 13,Koniarovce
947 01,Konkoľ
980 32,Konrádovce
032 04,Konská
013 13,Konská
038 52,Konské
072 63,Koňuš
023 56,Kopanice
966 61,Kopanice
908 48,Kopčany
018 31,Kopec
967 01,Kopernica
920 01,Koplotovce
049 16,Kopráš
086 43,Koprivnica
976 34,Kordíky
090 05,Korejovce
023 21,Korňa
023 22,Kornica
072 62,Koromľa
090 31,Korunková
962 04,Korytárky
013 54,Korytné
053 05,Korytné
034 73,Korytnica - kúpele
991 25,Kosihovce
991 11,Kosihy nad Ipľom
966 24,Kosorín
968 01,Kostivrch
951 77,Kostoľany pod Tribečom
017 05,Kostolec
900 62,Kostolište
962 12,Kostolná
913 04,Kostolná - Záriečie
930 34,Kostolná Gala
903 01,Kostolná pri Dunaji
972 26,Kostolná Ves
916 13,Kostolné
930 03,Kostolné Kračany
913 22,Kostolné Mitice
962 71,Kostolné Moravce
942 01,Kostolný Sek
972 41,Koš
906 15,Košariská
094 06,Košarovce
018 64,Košeca
018 31,Košecké Podhradie
018 32,Košecké Rovné
067 12,Koškovce
919 01,Košolná
038 41,Košťany nad Turcom
925 09,Košúty
946 54,Kotelnica
013 61,Kotešová
985 53,Kotmanová
013 02,Kotrčiná Lúčka
943 65,Kováčov
049 42,Kováčová
962 37,Kováčová
991 06,Kováčovce
906 03,Koválov
908 63,Koválovec
956 15,Kovarce
935 22,Kozárovce
065 45,Kozelec
966 15,Kozelník
962 41,Kozí Vrbovok
027 05,Kozinská
086 12,Kožany
076 01,Kožuchov
090 22,Kožuchovce
087 01,Kračúnovce
967 01,Krahule
090 05,Krajná Bystrá
090 05,Krajná Poľana
090 05,Krajná Porúbka
916 16,Krajné
090 03,Krajné Čierno
922 02,Krakovany
980 45,Kráľ
982 01,Králik
976 34,Králiky
946 03,Kráľka
925 41,Kráľov Brod
960 01,Kráľová
032 33,Kráľova Lehota
925 91,Kráľová nad Váhom
900 50,Kráľová pri Senci
027 51,Kraľovany
962 65,Kráľovce
962 65,Kráľovce - Krnišov
931 01,Kráľovianky
935 84,Kráľovičová
930 03,Kráľovičove Kračany
077 01,Kráľovský Chlmec
976 52,Krám
980 26,Kraskovo
985 41,Krásna
980 51,Krásna
027 44,Krásna Hôrka
082 73,Krásna Lúka
956 53,Krásna Ves
013 03,Krasňany
958 43,Krásno
023 02,Krásno nad Kysucou
049 45,Krásnohorská Dlhá Lúka
049 41,Krásnohorské Podhradie
072 01,Krásnovce
068 01,Krásny Brod
913 33,Krásny Dub
946 32,Krátke Kesy
059 18,Kravany
076 61,Kravany
946 36,Kravany nad Dunajom
013 32,Kravárska
072 51,Krčava
065 22,Kremná
967 01,Kremnica
967 01,Kremnické Bane
072 55,Kristy
090 31,Krišľovce
079 01,Krišovská Liesková
027 55,Krivá
067 04,Krivá Oľka
962 04,Kriváň
082 71,Krivany
086 04,Krivé
962 05,Krivec I
962 05,Krivec II
018 52,Krivoklát
913 11,Krivosúd - Bodovka
072 22,Krivošťany
916 26,Kríž nad Váhom
079 01,Krížany
086 04,Kríže
934 01,Krížny Vrch
059 01,Krížová Ves
082 33,Krížovany
919 24,Križovany nad Dudváhom
946 19,Krížový Dvor
022 04,Krkošky
032 13,Krmeš
985 25,Krná
956 19,Krnča
962 12,Krné
962 65,Krnišov
982 67,Krokava
053 42,Krompachy
038 54,Krpeľany
934 01,Krškany
956 03,Krtovce
090 32,Kručov
963 01,Krupina
029 54,Krušetnica
091 01,Krušinec
956 31,Krušovce
086 04,Kružlov
090 02,Kružlová
086 04,Kružlovská Huta
049 51,Kružná
979 01,Kružno
956 41,Kšinná
935 75,Kubáňovo
013 05,Kubíková
029 57,Kubínska
076 75,Kucany
086 12,Kučín
094 21,Kučín
900 52,Kuchyňa
908 78,Kuklov
086 44,Kuková
937 01,Kukučínov
013 13,Kunerad
967 01,Kunešov
905 01,Kunov
049 32,Kunova Teplica
935 64,Kuraľany
086 12,Kurima
054 01,Kurimany
090 16,Kurimka
086 04,Kurov
986 01,Kurtáň
072 32,Kusín
929 01,Kútniky
971 01,Kúty
908 01,Kúty
956 21,Kuzmice
076 12,Kuzmice
032 23,Kvačany
082 41,Kvačany
094 02,Kvakovce
020 62,Kvašov
058 01,Kvetnica
930 41,Kvetoslavov
980 54,Kyjatice
065 48,Kyjov
913 04,Kykula
974 01,Kynceľová
930 03,Kynceľove Kračany
930 30,Kyselica
969 01,Kysihýbel
076 02,Kysta
976 53,Kysuca
024 01,Kysucké Nové Mesto
024 04,Kysucké Nové Mesto
023 34,Kysucký Lieskovec
900 67,Láb
962 44,Lackov
065 01,Lacková
066 01,Lackovce
038 22,Laclavá
082 36,Lačnov
082 12,Lada
018 63,Ladce
951 77,Ladice
934 01,Ladislavov Dvor
076 34,Ladmovce
965 01,Ladomerská Vieska
067 71,Ladomirov
090 03,Ladomirová
022 04,Ladunkov
962 65,Ladzany
908 76,Lakšárska Nová Ves
013 31,Lalinok
922 04,Lančár
945 01,Lándor
023 04,Lány
086 45,Lascov
038 43,Laskár
972 71,Laskár
072 37,Lastomír
076 14,Lastovce
072 01,Laškovce
957 01,Látkovce
985 45,Látky
038 43,Lazany
972 11,Lazany
032 11,Lazisko
020 55,Lazy pod Makytou
082 32,Lažany
962 63,Lažteky
020 63,Lednica
020 61,Lednické Rovne
951 45,Lefantovce
065 46,Legnava
930 37,Lehnice
951 36,Lehota
980 53,Lehota nad Rimavicou
972 42,Lehota pod Vtáčnikom
029 57,Lehotská
985 11,Lehôtka
966 01,Lehôtka pod Brehmi
059 06,Lechnica
072 54,Lekárovce
943 65,Leľa
076 84,Leles
082 03,Lemešany
086 06,Lenartov
980 44,Lenartovce
059 07,Lendak
980 50,Lenka
985 13,Lentvora
920 41,Leopoldov
991 08,Lesenice
082 07,Lesíček
071 01,Lesné
930 03,Lesné Kračany
065 33,Lesnica
962 63,Lešť
026 01,Leštiny
053 13,Letanovce
908 44,Letničie
982 62,Leváre
982 62,Levkuška
054 01,Levoča
054 01,Levočská Dolina
054 01,Levočské Lúky
038 42,Ležiachov
956 38,Libichava
049 14,Licince
082 03,Ličartovce
929 01,Lidér Tejed
027 12,Liesek
018 22,Lieskov - Podskalie
018 22,Lieskov - Tŕstie
079 01,Liesková
053 21,Lieskovany
018 21,Lieskov-Dolný Lieskov
906 33,Lieskové
067 45,Lieskovec
962 21,Lieskovec
913 05,Lieskové-Zemianske Lieskové
018 21,Lieskov-Horný Lieskov
038 22,Liešno
972 27,Liešťany
013 18,Lietava
013 11,Lietavská Lúčka
013 11,Lietavská Svinná
013 18,Lietavská Závadka
034 95,Likavka
981 01,Likier
900 91,Limbach
082 71,Lipany
935 21,Lipník
972 32,Lipník
082 12,Lipníky
082 15,Lipníky - Podhrabina
086 12,Lipová
941 02,Lipová
985 31,Lipovany
082 36,Lipovce
082 36,Lipovce - chaty
946 14,Lipové
038 61,Lipovec
980 23,Lipovec
049 42,Lipovník
956 01,Lipovník
032 23,Liptovská Anna
032 44,Liptovská Kokava
034 72,Liptovská Lúžna
034 73,Liptovská Osada
033 01,Liptovská Porúbka
032 23,Liptovská Sielnica
034 01,Liptovská Štiavnica
034 83,Liptovská Teplá
059 40,Liptovská Teplička
032 21,Liptovské Beharovce
032 14,Liptovské Kľačany
032 23,Liptovské Matiašovce
034 74,Liptovské Revúce
034 84,Liptovské Sliače
033 01,Liptovský Hrádok
032 03,Liptovský Ján
034 83,Liptovský Michal
032 04,Liptovský Ondrej
033 01,Liptovský Peter
031 01,Liptovský Trnovec
034 81,Lisková
962 71,Lišov
962 44,Litava
065 31,Litmanová
956 32,Livina
956 32,Livinské Opatovce
086 05,Livov
086 05,Livovská Huta
023 34,Lodno
935 38,Lok
029 51,Lokca
976 53,Lom nad Rimavicou
029 54,Lomná
090 33,Lomné
972 27,Lomnica
065 03,Lomnička
962 63,Lonec
935 75,Lontov
908 63,Lopašov
976 98,Lopej
086 41,Lopúchov
023 36,Lopušná
023 36,Lopušné Pažite-Lopušná
023 36,Lopušné Pažite-Pažite
919 04,Lošonec
951 92,Lovce
966 21,Lovča
966 23,Lovčica
966 23,Lovčica - Trubín
985 54,Lovinobaňa
900 55,Lozorno
072 05,Ložín
943 53,Ľubá
032 14,Ľubeľa
049 18,Lubeník
972 47,Ľubianka
059 71,Ľubica
985 07,Ľubienka
976 55,Ľubietová
916 12,Lubina
067 11,Ľubiša
034 91,Ľubochňa
914 41,Ľuborča
985 11,Ľuboreč
991 02,Ľuboriečka
080 06,Ľubotice
065 41,Ľubotín
082 42,Ľubovec
930 03,Lúč na Ostrove
976 61,Lučatín
082 07,Lúčina
059 31,Lučivná
053 03,Lúčka
049 42,Lúčka
082 71,Lúčka
087 01,Lúčka
072 03,Lučkovce
072 34,Lúčky
034 82,Lúčky
967 01,Lúčky
034 82,Lúčky - kúpele
951 88,Lúčnica nad Žitavou
956 11,Ludanice
941 11,Ľudovítov
951 44,Ľudovítová
034 71,Ludrová
076 14,Luhyňa
916 33,Lúka
067 24,Lukačovce
951 23,Lukáčovce
086 21,Lukavica
966 81,Lukavica
962 31,Lukavica
086 05,Lukov
962 21,Lukové
980 26,Lukovištia
946 14,Lúky
020 53,Lúky
013 31,Lúky
935 35,Lula
985 11,Lupoč
916 16,Luskovica
966 22,Lutila
082 57,Ľutina
013 05,Lutiše
957 03,Ľutov
956 07,Lužany
087 01,Lužany pri Topli
951 41,Lužianky
061 01,Lysá nad Dunajcom
020 54,Lysá pod Makytou
013 05,Lysica
930 32,Macov
925 41,Mačonáš
972 25,Mačov
930 14,Mad
985 13,Madačka
930 28,Madérét
034 83,Madočany
922 42,Madunice
013 62,Madzín
049 16,Magnezitovce
032 15,Magurka
059 13,Machalovce
951 93,Machulince
919 22,Majcichov
082 57,Majdan
094 31,Majer
061 01,Majere
935 05,Majere
906 05,Majeríčky
059 94,Majerka
094 09,Majerovce
023 56,Makov
090 23,Makovce
076 32,Malá Bara
935 36,Malá Baračka
930 34,Malá Budafa
014 01,Malá Bytča
991 08,Malá Čalomija
971 01,Malá Čausa
015 01,Malá Čierna
985 53,Malá Dolina
094 02,Malá Domaša
059 78,Malá Franková
956 54,Malá Hradná
945 01,Malá Iža
972 42,Malá Lehota
966 42,Malá Lehota
930 03,Malá Lúč
925 21,Malá Mača
941 45,Malá Maňa
943 52,Malá Mužla
943 65,Malá nad Hronom
930 51,Malá Paka
090 24,Malá Poľana
076 82,Malá Tŕňa
984 01,Malá Ves
901 01,Malacky
974 05,Malachov
935 67,Málaš
026 01,Malatiná
032 15,Malatíny
086 06,Malcov
072 06,Malčice
955 01,Malé Bedzany
958 04,Malé Bielice
913 05,Malé Bierovce
027 32,Malé Borové
956 01,Malé Dvorany
929 01,Malé Dvorníky
956 37,Malé Hoste
957 01,Malé Chlievany
951 54,Malé Chyndice
943 61,Malé Kosihy
018 31,Malé Košecké Podhradie
935 21,Malé Kozmálovce
934 01,Malé Krškany
958 03,Malé Kršteňany
018 16,Malé Lednice
908 74,Malé Leváre
937 01,Malé Ludince
922 01,Malé Orvište
956 34,Malé Ostratice
078 01,Malé Ozorovce
072 17,Malé Raškovce
956 07,Malé Ripňany
913 11,Malé Stankovce
990 01,Malé Straciny
980 51,Malé Teriakovce
076 42,Malé Trakany
958 03,Malé Uherce
951 82,Malé Vozokany
072 34,Malé Zalužice
951 24,Malé Zálužie
991 22,Malé Zlievce
985 26,Málinec
972 13,Malinová
935 87,Malinovec
900 45,Malinovo
034 01,Malinô Brdo
032 34,Malužiná
951 34,Malý Báb
900 24,Malý Biel
026 01,Malý Bysterec
951 07,Malý Cetín
038 45,Malý Čepčín
076 52,Malý Horeš
941 10,Malý Jatov
076 36,Malý Kamenec
018 51,Malý Kolačín
990 01,Malý Krtíš
951 04,Malý Lapáš
930 37,Malý Lég
065 46,Malý Lipník
900 44,Malý Madaras
946 03,Malý Ostrov
937 01,Malý Pesek
075 01,Malý Ruskov
060 01,Malý Slavkov
082 67,Malý Slivník
080 01,Malý Šariš
919 29,Malženice
941 45,Maňa
962 05,Mangútovo
951 91,Mankovce
946 32,Marcelová
013 32,Marček
055 01,Margecany
086 45,Marhaň
900 33,Marianka
072 06,Markovce
049 34,Markuška
053 21,Markušovce
013 51,Maršová
953 01,Martin nad Žitavou
034 95,Martinček
951 88,Martinová
980 41,Martinová
947 01,Martovce
935 33,Marušová
930 39,Maslovce
930 36,Masníkovo
985 22,Maša
985 11,Mašková
067 32,Maškovce
987 01,Maštinec
059 51,Matejovce
053 21,Matejovce
916 16,Matejovec
094 31,Matiaška
059 04,Matiašovce
090 42,Matovce
079 01,Maťovské Vojkovce
972 28,Matušíková
925 01,Matúškovo
065 46,Matysová
053 14,Mečedelovce
020 61,Medné
071 01,Meďov
962 65,Medovarce
935 41,Medvecké
090 05,Medvedie
930 07,Medveďov
976 52,Medveďovo
027 44,Medvedzie
082 21,Medzany
094 31,Medzianky
976 96,Medzibrod
065 22,Medzibrodie
026 01,Medzibrodie nad Oravou
026 01,Medzihradné
068 01,Medzilaborce
951 46,Mechenice
913 05,Melčice
952 01,Melek
049 12,Meliata
059 36,Mengusovce
920 61,Merašice
094 23,Merník
962 71,Merovce
020 52,Mestečko
090 41,Mestisko
087 01,Mičakovce
930 41,Mierovo
957 01,Miezgovce
085 01,Miháľov
067 73,Michajlov
930 35,Michal na Ostrove
941 62,Michal nad Žitavou
076 14,Michaľany
962 61,Michalková
094 23,Michalok
976 57,Michalová
082 44,Miklušovce
049 13,Mikolčany
090 24,Miková
014 01,Mikšová
937 01,Mikula
908 76,Mikulášov
946 34,Mikulášov Sad
086 36,Mikulášová
018 57,Mikušovce
984 01,Mikušovce
075 01,Milhostov
929 01,Milinovice
900 42,Miloslavov
071 01,Milovaná
082 71,Milpoš
090 32,Miňovce
082 06,Mirkovce
090 05,Miroľa
916 12,Miškech Dedinka
985 02,Mládzovo
985 45,Mláky
931 01,Mliečno
951 76,Mlyňany
090 16,Mlynárovce
059 76,Mlynčeky
059 91,Mlynica
053 76,Mlynky
941 02,Mlynský Sek
913 21,Mníchova Lehota
049 16,Mníšany
055 64,Mníšek nad Hnilcom
065 22,Mníšek nad Popradom
946 37,Moča
071 01,Močarany
082 53,Močarmany
951 31,Močenok
969 82,Močiar
020 62,Močiare
072 51,Močidlá
082 63,Močidľany
018 03,Modlatín
900 01,Modra
067 82,Modra nad Cirochou
917 05,Modranka
946 33,Modrany
916 35,Modrová
916 35,Modrovka
992 01,Modrý Kameň
935 39,Mochovce
951 15,Mojmírovce
010 01,Mojš
020 72,Mojtín
941 04,Mojzesovo
050 01,Mokrá Lúka
026 01,Mokraď
086 01,Mokroluh
908 65,Mokrý Háj
072 03,Moravany
922 21,Moravany nad Váhom
930 03,Moravské Kračany
916 42,Moravské Lieskové
908 71,Moravský Svätý Ján
972 31,Morovno
900 46,Most pri Bratislave
020 51,Mostište
925 07,Mostová
038 44,Moškovec
916 26,Mošovce
038 21,Mošovce
976 13,Moštenica
082 67,Mošurov
913 26,Motešice
976 02,Motyčky
974 01,Môlča
960 01,Môťová
090 34,Mrázovce
029 57,Mrzáčka
985 31,Mučín
946 32,Mudroňovo
991 22,Muľa
985 31,Muľka
049 01,Muráň
050 01,Muránska Dlhá Lúka
049 01,Muránska Huta
049 01,Muránska Lehota
050 01,Muránska Zdychava
029 63,Mútňanská Píla
029 63,Mútne
943 52,Mužla
907 01,Myjava
907 03,Myjava
902 03,Myslenice
066 01,Myslina
985 53,Mýtna
956 11,Mýtna Nová Ves
935 56,Mýtne Ludany
976 44,Mýto pod Ďumbierom
076 35,N.Vieska pri Bodrogu
072 21,Nacina Ves
048 01,Nadabula
956 32,Nadlice
068 01,Ňagov
919 06,Naháč
053 33,Nálepkovo
029 01,Námestovo
943 60,Nána
049 61,Nandraž
930 06,Ňárad
958 04,Návojovce
924 01,Nebojsa
038 12,Necpaly
958 43,Nedanovce
956 35,Nedašovce
925 85,Neded
013 02,Nededza
985 13,Nedelište
972 12,Nedožery
972 12,Nedožery - Brezany
067 33,Nechválova Polianka
930 25,Nekyje na Ostrove
974 01,Nemce
086 12,Nemcovce
082 12,Nemcovce
955 01,Nemčice
951 81,Nemčiňany
976 97,Nemecká
956 22,Nemečky
053 02,Nemešany
914 41,Nemšová
991 26,Nenince
980 45,Neporadza
913 26,Neporadza
960 01,Neresnica
023 41,Nesluša
946 51,Nesvady
951 72,Neverice
972 27,Nevidzany
951 62,Nevidzany
967 01,Nevoľné
013 24,Nezbudská Lúčka
082 06,Niereše
020 71,Nimnica
985 57,Nitra nad Ipľom
956 05,Nitrianska Blatnica
956 16,Nitrianska Streda
951 01,Nitrianske Hrnčiarovce
972 13,Nitrianske Pravno
972 26,Nitrianske Rudno
972 21,Nitrianske Sučany
942 01,Nitriansky Hrádok
972 22,Nitrica
934 01,Nixbrod
922 06,Nižná
027 43,Nižná
032 34,Nižná Boca
067 34,Nižná Jablonka
089 01,Nižná Jedľová
982 52,Nižná Kaloša
023 21,Nižná Korňa
090 32,Nižná Olšava
090 01,Nižná Pisaná
086 36,Nižná Polianka
034 74,Nižná Revúca
073 01,Nižná Rybnica
094 07,Nižná Sitnica
049 23,Nižná Slaná
059 39,Nižná Šuňava
090 23,Nižná Vladiča
086 21,Nižná Voľa
013 06,Nižné Kamence
067 11,Nižné Ladičkovce
032 23,Nižné Matiašovce
072 52,Nižné Nemecké
086 41,Nižné Raslavice
053 71,Nižné Repaše
065 02,Nižné Ružbachy
982 52,Nižné Valice
049 23,Nižnoslanská Baňa
094 21,Nižný Hrabovec
094 22,Nižný Hrušov
023 55,Nižný Kelčov
090 05,Nižný Komárnik
093 01,Nižný Kručov
090 11,Nižný Mirošov
090 11,Nižný Orlík
980 52,Nižný Skálnik
082 75,Nižný Slavkov
034 84,Nižný Sliač
086 02,Nižný Tvarožec
076 17,Nižný Žipov
038 54,Nolčovo
956 38,Norovce
020 01,Nosice
968 01,Nová Baňa
980 34,Nová Bašta
913 08,Nová Bošáca
023 05,Nová Bystrica
935 25,Nová Dedina
900 29,Nová Dedinka
018 51,Nová Dubnica
094 04,Nová Kelča
916 35,Nová Lehota
972 51,Nová Lehota
059 86,Nová Lesná
900 42,Nová Lipnica
065 11,Nová Ľubovňa
976 69,Nová Maša
945 01,Nová Osada
943 42,Nová Osada
059 83,Nová Polianka
089 01,Nová Polianka
067 68,Nová Sedlica
945 04,Nová Stráž
947 03,Nová Trstená
991 05,Nová Ves
916 31,Nová Ves nad Váhom
951 51,Nová Ves nad Žitavou
900 29,Nová Ves pri Dunaji
943 42,Nová Vieska
049 13,Nováčany
972 71,Nováky
985 42,Nové Hony
900 42,Nové Košariská
925 22,Nové Osady
951 24,Nové Sady
076 02,Novosad
029 55,Novoť
